TRIGGER,BLOCK,T_START,T_STOP,N_DETS,BAND_VALID,BAND_ALPHA,BAND_ALPHA_ERR,BAND_EP,BAND_EP_ERR,BAND_BETA,BAND_BETA_ERR,BAND_AIC,CPL_VALID,CPL_AIC,SBPL_VALID,SBPL_AIC,DSBPL_VALID,DSBPL_XB,DSBPL_XB_ERR,DSBPL_XP,DSBPL_XP_ERR,DSBPL_AIC,BANDBB_VALID,BANDBB_KT,BANDBB_KT_ERR,BANDBB_AIC,CPLBB_VALID,CPLBB_KT,CPLBB_KT_ERR,CPLBB_AIC,BEST_AIC_MODEL,LRT_BANDBB_BAND,LRT_CPLBB_CPL,LRT_DSBPL_SBPL
bn130427324,48,15.476000000000017,15.988000000000017,5,True,-1.0445767798331023,0.04284062322890991,147.39803115730973,10.154015604926968,-2.282894508018226,0.06606891641329216,2556.619072773702,True,2599.753868278943,True,2556.1584120323896,False,74.08174699878253,3.3585957004234928,30.00897446096385,3.7277465156327043,2559.4692934081795,False,1.1000060483953915,26.08827803655022,2560.619069597589,True,22.843184602428476,1.802050708153267,2571.892764971481,SBPL,3.176113295921823e-06,31.861103307462145,0.6891186242100957
bn130427324,49,15.988000000000017,16.500000000000018,5,True,-1.084780321227057,0.03990143662736623,134.78937663500952,7.498036369044172,-2.538041405248574,0.09876587749743693,2543.4029045481334,True,2575.957151233285,True,2547.276944332521,True,11.962053986795883,0.3979054699376263,142.54367929061678,7.2778124657006344,2522.8814881136364,False,34.53172854535866,1.5490338928215728,2530.7480809257595,True,7.524247802203391,1.1237728682259647,2566.5096885381886,DSBPL,16.654823622373897,13.44746269509642,28.395456218884647
bn130427324,50,16.500000000000018,16.756000000000018,5,True,-1.1738964447217428,0.08303750572480961,108.61791568617276,14.209794342937343,-2.3195159551673927,0.12431489306025223,1043.476830860223,True,1058.3998906814045,True,1036.7077154069564,True,12.542978319178099,0.6475566022417576,130.8427231315833,16.480502418210193,1030.8065994066906,True,6.4268590414743,0.5968751743793246,1029.7300289873715,True,7.652461513739705,1.0387549945915069,1043.465325135584,Band+BB,17.74680187285128,18.934565545820533,9.901116000265802
bn130427324,51,16.756000000000018,17.26800000000002,5,True,-1.1177753849535073,0.047769961791150894,142.0991294584663,11.328880705978449,-2.2992298730630223,0.08592216601854208,2503.93767477294,True,2529.140176854083,True,2500.3424693717184,True,45.72741625920796,3.722861559329342,121.2841129434071,151.9629858337434,2494.9676380005717,True,6.374701881299898,0.4913584177730268,2485.8846947330076,True,9.735284607837684,1.1755052537881712,2508.1166544571224,Band+BB,22.052980039932663,25.023522396960743,9.374831371146684
bn130427324,52,17.26800000000002,17.780000000000015,5,True,-1.0311895603413852,0.025806501993920428,242.08938001260015,12.387909087948799,-2.500126980948163,0.09311151676118223,2658.338827574815,True,2689.0551328912375,True,2656.0118574704043,False,106.54789686599531,12.36657732949817,30.09853346249024,7.959704371277539,2656.980018477437,True,6.987732242338289,0.9681657095914264,2654.040731554399,True,23.521933693719415,4.655376676006233,2673.1015046972484,Band+BB,8.29809602041587,19.95362819398906,3.0318389929670957
bn130427324,53,17.780000000000015,18.036000000000016,5,True,-1.1950607889102223,0.0456855919780208,195.80403238019443,18.915888923630476,-2.490176303797968,0.1733585300557816,1122.2019010045574,True,1126.239847747622,True,1123.127766147247,False,170.43069159977463,17.34440002128848,30.009285226576107,15.717808739364322,1126.923372943961,True,5.375832537971326,0.45762051531552617,1117.3480556894183,True,6.356168732613783,0.9896069392734472,1127.2060868412996,Band+BB,8.853845315139097,3.0337609063224136,0.20439320328591748
bn130427324,54,18.036000000000016,18.292000000000016,5,True,-1.2102259948702592,0.08626653670742124,140.7658005990305,23.44878491562217,-2.321564832247397,0.1514528793115728,1000.5394596794908,True,1004.9967689946936,True,997.8424114622115,False,44.82748084786389,9.545576864706995,40.65462626764634,872.4106793432778,999.0638002620224,True,68.67313912049657,7.083225093354489,997.2313389272596,True,12.890841870561813,2.0749513016257195,998.0596138094912,Band+BB,7.308120752231275,10.937155185202414,2.778611200189175
bn130427324,55,18.292000000000016,18.676000000000016,5,True,-1.2759053374141838,0.0734428371620931,98.26629841764208,10.996634168535557,-2.3817481008033927,0.11606880164890376,1628.3779469661604,True,1634.4058769744856,True,1628.7765340105957,True,11.817950988321316,1.4477396346810298,110.42612124290646,15.508380482285823,1630.0104560797636,False,1.00545085737594,64.21473548274442,1632.377933605921,True,17.503027432238003,4.002789905599437,1633.98595883414,Band,1.3360239336179802e-05,4.419918140345544,2.7660779308321253
bn130427324,56,18.676000000000016,19.060000000000016,5,True,-1.147039681913585,0.24996531739798378,56.010938651331855,14.583893865391605,-2.043896043446901,0.05795788316203543,1621.3722802674502,True,1626.7946455666163,False,1619.041738097666,True,11.033644276706758,0.5974710818802853,123.01709154657128,33.444620115362525,1619.091337560078,True,4.301387642396982,0.5686660936049686,1619.7025015108538,True,7.972387235732084,1.6271468210320412,1623.6956455757654,DSBPL,5.669778756596315,7.098999990850871,3.9504005375879387
bn130427324,57,19.060000000000016,21.23600000000002,5,False,-0.836819867632219,0.11197781617662877,30.000008145050188,0.004640475692164969,-2.1389087091518664,0.020477074936626094,4797.628002255,True,4842.318983994378,False,4793.725696319595,False,11.441292330533662,0.2768309629797967,30.00318736467902,0.27614256951350846,4788.435318522928,True,3.933724379480466,0.14859119942585441,4791.955918159175,True,5.677564120362111,0.3923559609761287,4795.722956785644,Band+BB,9.672084095825085,50.596027208734085,9.29037779666669
